"i","LR","pred_multi100"
154,1.5,0.284140186970816
154,2,0.282176246929554
154,2.5,0.28139578834875
154,3,0.281792911453085
154,3.5,0.283370621872205
154,4,0.286140786080972
154,4.5,0.290123949142699
154,5,0.295348994640077
154,5.5,0.301852611507319
154,6,0.309678517293364
154,6.5,0.318876372629677
154,7,0.329500308296392
154,7.5,0.341606975930467
154,8,0.355253028650085
154,8.5,0.370491942273675
154,9,0.387370106035725
154,9.5,0.405922149189977
154,10,0.426165532200894
155,0,0.359013444448507
155,0.5,0.344956425681324
155,1,0.333689442660293
155,1.5,0.325100338509085
155,2,0.319094497766816
155,2.5,0.315601199472662
155,3,0.314577617360157
155,3.5,0.316010970169696
155,4,0.319919126450965
155,4.5,0.326349754405125
155,5,0.335377890129985
155,5.5,0.347101585294355
155,6,0.361635101049491
155,6.5,0.379098966045741
155,7,0.39960616246618
155,7.5,0.423243823472661
155,8,0.450050223802009
155,8.5,0.479987635465923
155,9,0.512912874412318
155,9.5,0.548549027273646
155,10,0.586463632272772
156,0,0.59053562732836
156,0.5,0.603825870820198
156,1,0.614364150534091
156,1.5,0.622216300748471
156,2,0.627439137936534
156,2.5,0.630074072086135
156,3,0.630143080030133
156,3.5,0.627646747058455
156,4,0.622564216311815
156,4.5,0.614855041648258
156,5,0.604463096434914
156,5.5,0.591322825839146
156,6,0.575368215005112
156,6.5,0.556544839450922
156,7,0.53482521263548
156,7.5,0.510227285628582
156,8,0.482835330514158
156,8.5,0.452821541080504
156,9,0.420465593998676
156,9.5,0.386168360267098
156,10,0.350455336035008
157,0,0.113136416940983
157,0.5,0.166647156405065
157,1,0.226164330981271
157,1.5,0.285581317486932
157,2,0.339246554930032
157,2.5,0.383045143473713
157,3,0.414520203053322
157,3.5,0.432456967540969
157,4,0.436376882000633
157,4.5,0.426196283051175
157,5,0.402148053096751
157,5.5,0.36498252579117
157,6,0.316401398820187
157,6.5,0.259567229410929
157,7,0.199343848310808
157,7.5,0.14178036703328
157,8,0.0926018690993281
157,8.5,0.0553163485796194
157,9,0.0302492941584798
157,9.5,0.0152105125862584
157,10,0.0070723436893331
158,0,0.124869666058936
158,0.5,0.172314362807404
158,1,0.223080909425372
158,1.5,0.272797687378243
158,2,0.317491609222606
158,2.5,0.354171262605367
158,3,0.380911447268446
158,3.5,0.39664325959112
158,4,0.400875781354472
158,4.5,0.393494695044502
158,5,0.374704262465874
158,5.5,0.345127520866159
158,6,0.306037925101852
158,6.5,0.259637331688037
158,7,0.20921047355109
158,7.5,0.158919371899151
158,8,0.113076914175714
158,8.5,0.0750627078306537
158,9,0.0464390732066385
158,9.5,0.0268201370352644
158,10,0.0145053446873133
159,0,0.554388464114295
159,0.5,0.47196230674586
159,1,0.397549099385026
159,1.5,0.333412174062877
159,2,0.28014711887546
159,2.5,0.237205506585401
159,3,0.20343200242942
159,3.5,0.177475425157501
159,4,0.15804657233168
159,4.5,0.144051228138979
159,5,0.134641580921677
159,5.5,0.129223953119334
159,6,0.127449305879858
159,6.5,0.129202308006569
159,7,0.134596886821766
159,7.5,0.143980625614344
159,8,0.157945672567605
159,8.5,0.177338283300847
159,9,0.203251264272207
159,9.5,0.236972926243249
159,10,0.279854706635595
160,0,0.246663331757775
160,0.5,0.329016616672841
160,1,0.411961530482808
160,1.5,0.488816894167009
160,2,0.555192322872861
160,2.5,0.609164612251761
160,3,0.650604390749816
160,3.5,0.680311258369242
160,4,0.699329073632393
160,4.5,0.708523291827049
160,5,0.708364962235174
160,5.5,0.698845691247034
160,6,0.679478989680789
160,6.5,0.649388805065745
160,7,0.607531242653378
160,7.5,0.553125630731515
160,8,0.486347975266957
160,8.5,0.40919740278309
160,9,0.326152309912507
160,9.5,0.243953067259933
160,10,0.170036733368617
161,0,0.227892758427687
161,0.5,0.330309518384341
161,1,0.431115467125542
161,1.5,0.519983063556594
161,2,0.591323932023685
161,2.5,0.643570295775826
161,3,0.677444114617882
161,3.5,0.694322561464523
161,4,0.695168416988135
161,4.5,0.680034831190818
161,5,0.648041588903816
161,5.5,0.597815716661066
161,6,0.528495555675383
161,6.5,0.441316263052552
161,7,0.341373012334941
161,7.5,0.238513653123509
161,8,0.146005654586185
161,8.5,0.0759790059714165
161,9,0.0330075527762839
161,9.5,0.0120443970119492
161,10,0.00379195224953778
162,0,0.809775888928696
162,0.5,0.763140960363917
162,1,0.717766951768043
162,1.5,0.676461617203265
162,2,0.641379376460083
162,2.5,0.613971739108542
162,3,0.59510437778738
162,3.5,0.585229753624072
162,4,0.58453705867409
162,4.5,0.593038327225768
162,5,0.610574639212746
162,5.5,0.636741441822092
162,6,0.670746344329819
162,6.5,0.711235904983493
162,7,0.756163648993713
162,7.5,0.802807153160694
162,8,0.848038475260923
162,8.5,0.888859940047771
162,9,0.923043148895751
162,9.5,0.94957788254553
162,10,0.968705841153049
163,0,0.691406187037732
163,0.5,0.666106404657421
163,1,0.643443908484059
163,1.5,0.623820814686267
163,2,0.607532084385584
163,2.5,0.594782669887355
163,3,0.585706735531714
163,3.5,0.580385393750144
163,4,0.5788605534032
163,4.5,0.581143448196007
163,5,0.587217130947257
163,5.5,0.597032747432876
163,6,0.610499871794288
163,6.5,0.627471742273537
163,7,0.647727002530984
163,7.5,0.670950572194992
163,8,0.696717439772632
163,8.5,0.724484188154306
163,9,0.75359341238232
163,9.5,0.783295253732733
163,10,0.812787610762815
164,0,0.223333686148397
164,0.5,0.18816217041743
164,1,0.163147260138739
164,1.5,0.146342054636753
164,2,0.136281335687253
164,2.5,0.132037621709322
164,3,0.133210238558418
164,3.5,0.139910406759864
164,4,0.152765975160675
164,4.5,0.172939490994255
164,5,0.202120519296513
164,5.5,0.242407677718743
164,6,0.295946085585683
164,6.5,0.364186793999469
164,7,0.446800710659948
164,7.5,0.540676873121624
164,8,0.639782519786967
164,8.5,0.736275510773511
164,9,0.822205526789119
164,9.5,0.891134476992308
164,10,0.939934661612104
165,0,0.0888040119680183
165,0.5,0.107309517765741
165,1,0.129497175293731
165,1.5,0.155772548614926
165,2,0.186424385683054
165,2.5,0.221560842706962
165,3,0.261061432067717
165,3.5,0.304563502756322
165,4,0.351493002008844
165,4.5,0.40113271522265
165,5,0.452707215958422
165,5.5,0.505461748261462
165,6,0.558718899888002
165,6.5,0.611899027155441
165,7,0.664485073250094
165,7.5,0.71591871993535
165,8,0.765456799173718
165,8.5,0.812081894927223
165,9,0.854572900725932
165,9.5,0.891740336946371
165,10,0.922711103461948
166,0,0.848754549548498
166,0.5,0.846069146634112
166,1,0.843375678492197
166,1.5,0.840675184607429
166,2,0.837968713711327
166,2.5,0.835257322699304
166,3,0.83254207554811
166,3.5,0.829824042236226
166,4,0.827104297669674
166,4.5,0.824383920615677
166,5,0.821663992646472
166,5.5,0.81894559709556
166,6,0.816229818028538
166,6.5,0.813517739230586
166,7,0.810810443212559
166,7.5,0.808109010237537
166,8,0.805414517369591
166,8.5,0.80272803754637
166,9,0.800050638677006
166,9.5,0.797383382766762
166,10,0.794727325069619
167,0,0.150726105240946
167,0.5,0.119767444155865
167,1,0.0969419474330478
167,1.5,0.0802345084961209
167,2,0.0680883633592881
167,2.5,0.0593578904157333
167,3,0.0532292236740645
167,3.5,0.0491441784618391
167,4,0.0467401744665977
167,4.5,0.0458084204309529
167,5,0.046269043918758
167,5.5,0.0481614533494659
167,6,0.0516491009925188
167,6.5,0.0570390689720651
167,7,0.0648179785056307
167,7.5,0.0757059038038419
167,8,0.0907277684497026
167,8.5,0.111294121158613
167,9,0.139265220740634
167,9.5,0.176938430694571
167,10,0.226850475083781
168,0,0.955490250991739
168,0.5,0.934956140747489
168,1,0.910857470378623
168,1.5,0.885092171556213
168,2,0.860119552112748
168,2.5,0.838470736609842
168,3,0.822322878589543
168,3.5,0.813241252494599
168,4,0.81207401147467
168,4.5,0.818928240794901
168,5,0.833168747098513
168,5.5,0.853431255960056
168,6,0.877696380938373
168,6.5,0.903497978769665
168,7,0.928305297103621
168,7.5,0.95001232440261
168,8,0.967350194543911
168,8.5,0.980027267370139
168,9,0.988546127908182
168,9.5,0.993832564763428
168,10,0.996876824550096
169,0,0.336030720226519
169,0.5,0.334796552516797
169,1,0.333614115953385
169,1.5,0.332483161919358
169,2,0.331403449936596
169,2.5,0.330374747981119
169,3,0.329396832779676
169,3.5,0.328469490088213
169,4,0.327592514952853
169,4.5,0.326765711953969
169,5,0.325988895433938
169,5.5,0.325261889709097
169,6,0.324584529266443
169,6.5,0.323956658945546
169,7,0.323378134106142
169,7.5,0.322848820781841
169,8,0.322368595820342
169,8.5,0.321937347010541
169,9,0.321554973196862
169,9.5,0.321221384381121
169,10,0.320936501812217
170,0,0.221544001939218
170,0.5,0.244200792109689
170,1,0.266093557881295
170,1.5,0.286812628389101
170,2,0.305995135781976
170,2.5,0.323331978301594
170,3,0.338569446467759
170,3.5,0.351506733968452
170,4,0.361990782052684
170,4.5,0.369909868846197
170,5,0.375187153783151
170,5.5,0.377775114953839
170,6,0.377651538698574
170,6.5,0.374817469310516
170,7,0.369297308150625
170,7.5,0.361141053306306
170,8,0.350428471717703
170,8.5,0.337274774449618
170,9,0.321837111265297
170,9.5,0.304320920907378
170,10,0.284984904399331
171,0,0.542747943684701
171,0.5,0.509572100371524
171,1,0.481503207811007
171,1.5,0.458695628970876
171,2,0.44115785345011
171,2.5,0.428825019961619
171,3,0.421614607684725
171,3.5,0.419464381517196
171,4,0.422353798253143
171,4.5,0.430310253273178
171,5,0.443400671080646
171,5.5,0.46170777291272
171,6,0.485289581609009
171,6.5,0.514121122793581
171,7,0.548019768989321
171,7.5,0.586561091169177
171,8,0.629000501964089
171,8.5,0.674225497838005
171,9,0.720768957797592
171,9.5,0.766908292025244
171,10,0.81085265420901
172,0,0.418479997185279
172,0.5,0.440099054307221
172,1,0.456488577039156
172,1.5,0.467496447130767
172,2,0.4730497021587
172,2.5,0.473120559033465
172,3,0.467708702596528
172,3.5,0.456841057470605
172,4,0.440589057091046
172,4.5,0.419102228899443
172,5,0.392655046252272
172,5.5,0.361701007100262
172,6,0.32692383791138
172,6.5,0.289271385247639
172,7,0.249954805666421
172,7.5,0.210396538368224
172,8,0.172118103379784
172,8.5,0.136575038318312
172,9,0.104969293900387
172,9.5,0.0780893661109278
172,10,0.056229790208067
173,0,0.335322130864244
173,0.5,0.355549292825036
173,1,0.373033266066834
173,1.5,0.38753630215028
173,2,0.398889666063247
173,2.5,0.406980020540068
173,3,0.411736912095283
173,3.5,0.413122984548626
173,4,0.411127924478724
173,4.5,0.40576665836504
173,5,0.397081942169599
173,5.5,0.385151139206661
173,6,0.370096588619185
173,6.5,0.352098458069093
173,7,0.331408330173194
173,7.5,0.308361053112019
173,8,0.283381761643649
173,8.5,0.256984726496507
173,9,0.229761152600403
173,9.5,0.202354472473654
173,10,0.17542405057621
174,0,0.520035808276583
174,0.5,0.478150783107524
174,1,0.442566393670428
174,1.5,0.413452323930967
174,2,0.390720174843766
174,2.5,0.374158447445128
174,3,0.363535332000761
174,3.5,0.358668252420724
174,4,0.359464850845839
174,4.5,0.365940614957575
174,5,0.378216046305656
174,5.5,0.396492874559656
174,6,0.421005597482549
174,6.5,0.451942911427038
174,7,0.489335322305207
174,7.5,0.532912891760375
174,8,0.58195253586398
174,8.5,0.635155880927774
174,9,0.690617580948983
174,9.5,0.745943682070295
174,10,0.798543489067619
175,0,0.384813247337697
175,0.5,0.364100962313356
175,1,0.34618695069982
175,1.5,0.330956929458841
175,2,0.318287770516772
175,2.5,0.308059438808359
175,3,0.300163746521134
175,3.5,0.294510512389964
175,4,0.291031703660649
175,4.5,0.289684052219691
175,5,0.290450513689988
175,5.5,0.293340801113273
175,6,0.298391083602722
175,6.5,0.305662798524309
175,7,0.31524038420767
175,7.5,0.327227601233035
175,8,0.341741982047987
175,8.5,0.358906849444427
175,9,0.378840307742906
175,9.5,0.401640688320003
175,10,0.427368192756304
176,0,0.242037137876483
176,0.5,0.249614249844347
176,1,0.256996543195574
176,1.5,0.264162640178985
176,2,0.271092299318402
176,2.5,0.277766464881665
176,3,0.284167298722508
176,3.5,0.290278195984294
176,4,0.296083786369754
176,4.5,0.301569922827209
176,5,0.306723659586623
176,5.5,0.311533221505365
176,6,0.315987966661616
176,6.5,0.320078344071153
176,7,0.323795848308991
176,7.5,0.327132972698792
176,8,0.330083162596822
176,8.5,0.332640770149788
176,9,0.334801011751998
176,9.5,0.336559929270904
176,10,0.337914355954206
177,0,0.593170632287786
177,0.5,0.571213636284848
177,1,0.55107737344162
177,1.5,0.532889063523024
177,2,0.516735860681382
177,2.5,0.502672437425256
177,3,0.490728670223302
177,3.5,0.480916849167752
177,4,0.473238039419442
177,4.5,0.467687386599052
177,5,0.464258274597634
177,5.5,0.462945315214961
177,6,0.463746182713148
177,6.5,0.466662313017237
177,7,0.471698477453378
177,7.5,0.478861224838364
177,8,0.488156173455212
177,8.5,0.499584136140255
177,9,0.513136087867461
177,9.5,0.528787046259292
177,10,0.54648904024587
178,0,0.453609163148159
178,0.5,0.43312264245733
178,1,0.415650336499982
178,1.5,0.401144760426548
178,2,0.389539594391933
178,2.5,0.380764457792974
178,3,0.374756071528254
178,3.5,0.371466184694707
178,4,0.37086670178275
178,4.5,0.37295237639041
178,5,0.377741292989845
178,5.5,0.385273178628964
178,6,0.395605400843407
178,6.5,0.40880634377565
178,7,0.424945745409142
178,7.5,0.444081572570752
178,8,0.466243171657676
178,8.5,0.491410838470992
178,9,0.519492668080363
178,9.5,0.550300592767451
178,10,0.583528796522875
179,0,0.265784725151248
179,0.5,0.259411594862816
179,1,0.255072406944203
179,1.5,0.252703748220947
179,2,0.252270371376879
179,2.5,0.253765780002595
179,3,0.257212328718934
179,3.5,0.262660868631808
179,4,0.270189833442608
179,4.5,0.279903522423213
179,5,0.291929190209709
179,5.5,0.30641240332365
179,6,0.323509984139991
179,6.5,0.343379766889943
179,7,0.366166393446595
179,7.5,0.391982562845183
179,8,0.420885623189309
179,8.5,0.452850260209258
179,9,0.487739339100074
179,9.5,0.525276600448116
179,10,0.565026567672924
180,0,0.587758625950387
180,0.5,0.595261653099568
180,1,0.600615285855056
180,1.5,0.603845396257018
180,2,0.604968773533208
180,2.5,0.60399146366524
180,3,0.600908200771406
180,3.5,0.595702901525549
180,4,0.588350247697617
180,4.5,0.578818431753652
180,5,0.567073176969061
180,5.5,0.553083155367025
180,6,0.536826899913897
180,6.5,0.518301225315065
180,7,0.497531017865764
180,7.5,0.47458001742552
180,8,0.449561895169983
180,8.5,0.422650554853951
180,9,0.394088213197727
180,9.5,0.364189546590461
180,10,0.333340156902625
181,0,0.151388044918693
181,0.5,0.151519289281865
181,1,0.151215405494839
181,1.5,0.150478465939188
181,2,0.149313500981137
181,2.5,0.147728475897011
181,3,0.145734252880802
181,3.5,0.143344536395765
181,4,0.140575799635082
181,4.5,0.137447189496585
181,5,0.133980407286033
181,5.5,0.13019956237341
181,6,0.126130996260522
181,6.5,0.121803074993143
181,7,0.117245948572542
181,7.5,0.112491276982217
181,8,0.1075719236238
181,8.5,0.102521618310924
181,9,0.0973745934447942
181,9.5,0.0921651985155195
181,10,0.0869274995524502
182,0,0.0262430988404169
182,0.5,0.0378215305182699
182,1,0.0525128219736527
182,1.5,0.070241224530039
182,2,0.0905663599086556
182,2.5,0.112692840268754
182,3,0.135552435986971
182,3.5,0.157933129149745
182,4,0.178617300522936
182,4.5,0.196497210421784
182,5,0.210652064755717
182,5.5,0.22038710640463
182,6,0.225245340228542
182,6.5,0.225005643765175
182,7,0.219678814246181
182,7.5,0.209507810268655
182,8,0.194971872770055
182,8.5,0.176787694836532
182,9,0.155895720230599
182,9.5,0.133417850717673
182,10,0.110576594390977
183,0,0.512680417466488
183,0.5,0.581276577580162
183,1,0.642121848595361
183,1.5,0.694369979495327
183,2,0.738075717172738
183,2.5,0.773870863092646
183,3,0.802672614068455
183,3.5,0.825469918244043
183,4,0.843191199905052
183,4.5,0.856636165365833
183,5,0.866449715823079
183,5.5,0.873119268739605
183,6,0.876982331574861
183,6.5,0.878236172020969
183,7,0.876945044495201
183,7.5,0.873042785328226
183,8,0.866330142253901
183,8.5,0.856467492041588
183,9,0.84296516112984
183,9.5,0.825175932269862
183,10,0.802297956495739
184,0,0.0785904191729743
184,0.5,0.119020153944907
184,1,0.166690775985924
184,1.5,0.217264304560358
184,2,0.265800627128434
184,2.5,0.307969347058675
184,3,0.340643510955483
184,3.5,0.361903160968347
184,4,0.370755506596866
184,4.5,0.366848759192821
184,5,0.350333661699885
184,5.5,0.321925847464724
184,6,0.283146487950922
184,6.5,0.236630887830231
184,7,0.186274335547518
184,7.5,0.136895456031094
184,8,0.0932334669438062
184,8.5,0.058595081900824
184,9,0.0339683657426915
184,9.5,0.0182123415395311
184,10,0.00906788541963673
185,0,0.056576430781678
185,0.5,0.0514939415207068
185,1,0.0482642697298932
185,1.5,0.0466172326909206
185,2,0.0464163688845994
185,2.5,0.047645108573103
185,3,0.0504050645919946
185,3.5,0.0549264124233213
185,4,0.0615904729593052
185,4.5,0.0709640925626531
185,5,0.083843215495438
185,5.5,0.101297681175354
185,6,0.124698850884093
185,6.5,0.15569460604496
185,7,0.196074160026002
185,7.5,0.24745111114064
185,8,0.310726285301601
185,8.5,0.385429674104864
185,9,0.469265252594072
185,9.5,0.558262674363966
185,10,0.64757253373013
186,0,0.709842458018126
186,0.5,0.77280340937566
186,1,0.817297727575296
186,1.5,0.846639772678263
186,2,0.864168920369987
186,2.5,0.872258981107536
186,3,0.872082144767129
186,3.5,0.863612354772782
186,4,0.845624434050038
186,4.5,0.815694072022792
186,5,0.770454431295653
186,5.5,0.706633488664179
186,6,0.623296539008691
186,6.5,0.524453806732758
186,7,0.419070201179086
186,7.5,0.316088250766156
186,8,0.219107497381631
186,8.5,0.130616399961932
186,9,0.0619965672460187
186,9.5,0.0231851495621351
186,10,0.00722598106351089
187,0,0.750779413105569
187,0.5,0.727024654552989
187,1,0.704862281249776
187,1.5,0.684741198762643
187,2,0.667029707555986
187,2.5,0.652017161064883
187,3,0.639921159857094
187,3.5,0.630897553824845
187,4,0.625050877472071
187,4.5,0.622443387815192
187,5,0.623101443733481
187,5.5,0.627018475293467
187,6,0.63415422737021
187,6.5,0.644430356030181
187,7,0.657722861293143
187,7.5,0.673852303596675
187,8,0.692573290186367
187,8.5,0.713565291686676
187,9,0.736427340995031
187,9.5,0.76067937943589
187,10,0.785772705908654
188,0,0.0755912860880815
188,0.5,0.121426411411797
188,1,0.17986179636309
188,1.5,0.246557160957627
188,2,0.31514463027656
188,2.5,0.379270195891299
188,3,0.434123416733426
188,3.5,0.47687259969949
188,4,0.50627435887315
188,4.5,0.521998316842947
188,5,0.524047941958732
188,5.5,0.512433003498513
188,6,0.487126573139892
188,6.5,0.448308016998779
188,7,0.396875024916262
188,7.5,0.335118584745958
188,8,0.267253119092506
188,8.5,0.199282108060882
188,9,0.137782454183625
188,9.5,0.0878965115921824
188,10,0.0517100458447083
189,0,0.273600771633983
189,0.5,0.209730912640645
189,1,0.165734380233933
189,1.5,0.138305040861359
189,2,0.123891272669284
189,2.5,0.120194937871532
189,3,0.126583019204859
189,3.5,0.144138687011572
189,4,0.175558239999514
189,4.5,0.224540367041282
189,5,0.293852902811179
189,5.5,0.381697796050527
189,6,0.478915431092901
189,6.5,0.572656541068454
189,7,0.655941532601471
189,7.5,0.733062753196276
189,8,0.814065670012276
189,8.5,0.900405126837192
189,9,0.964608388198799
189,9.5,0.991212136138746
189,10,0.998239797105275
190,0,0.828737863699929
190,0.5,0.818317492348933
190,1,0.809713842360409
190,1.5,0.803160908071465
190,2,0.79883350372417
190,2.5,0.796845245525069
190,3,0.797247812896697
190,3.5,0.800030769530911
190,4,0.805121591423253
190,4.5,0.812385974413496
190,5,0.821628907353955
190,5.5,0.832597327369433
190,6,0.844985344720713
190,6.5,0.858442961864321
190,7,0.872588861121301
190,7.5,0.887027197856636
190,8,0.901367495949782
190,8.5,0.915245879770602
190,9,0.92834523698904
190,9.5,0.940411723383571
190,10,0.951265419532286
191,0,0.444978591682094
191,0.5,0.386203953175494
191,1,0.336605173612676
191,1.5,0.296061743164331
191,2,0.263887207455655
191,2.5,0.239166766455402
191,3,0.220987794810476
191,3.5,0.208572477826035
191,4,0.201342528700349
191,4.5,0.198945145485067
191,5,0.201260905492475
191,5.5,0.208405184914637
191,6,0.220726797396753
191,6.5,0.23880028499687
191,7,0.263400420729784
191,7.5,0.295438387526057
191,8,0.335830586132212
191,8.5,0.385269986173649
191,9,0.443890188969619
191,9.5,0.510869077703891
191,10,0.584106703977835
192,0,0.089359447965261
192,0.5,0.101297733431953
192,1,0.11317314781474
192,1.5,0.124665063184919
192,2,0.13545217373503
192,2.5,0.14522761268058
192,3,0.153711952567125
192,3.5,0.160663492517107
192,4,0.165885752958541
192,4.5,0.169232485717379
192,5,0.170610713428342
192,5.5,0.169982335221036
192,6,0.167364708328585
192,6.5,0.162830388728653
192,7,0.15650594630398
192,7.5,0.1485695211218
192,8,0.139246616427566
192,8.5,0.128803585530806
192,9,0.117538405260932
192,9.5,0.105768651253206
192,10,0.0938170683607713
193,0,0.23738227708579
193,0.5,0.262090614893324
193,1,0.285555083585878
193,1.5,0.307277917535685
193,2,0.326837724588425
193,2.5,0.343893473801062
193,3,0.358180967037538
193,3.5,0.369504508650016
193,4,0.377726442621419
193,4.5,0.382756807738229
193,5,0.384544794691213
193,5.5,0.383073126557067
193,6,0.378355993737929
193,6.5,0.370440756210823
193,7,0.359413238347086
193,7.5,0.345406028568477
193,8,0.328608713610917
193,8.5,0.309278420011322
193,9,0.287748463894624
193,9.5,0.264432467987497
193,10,0.23982121254313
194,0,0.274925381628437
194,0.5,0.285794760691911
194,1,0.2957434390691
194,1.5,0.304696308287099
194,2,0.312589331228687
194,2.5,0.319368987462257
194,3,0.324991589760514
194,3.5,0.329422556489016
194,4,0.332635713174475
194,4.5,0.334612683500767
194,5,0.335342416360623
194,5.5,0.334820882092353
194,6,0.333050957935971
194,6.5,0.330042510029031
194,7,0.325812666714625
194,7.5,0.320386265266077
194,8,0.313796441109344
194,8.5,0.306085315182764
194,9,0.297304721438434
194,9.5,0.287516903268735
194,10,0.27679509589059
195,0,0.615253324306954
195,0.5,0.589659939710794
195,1,0.565991663659989
195,1.5,0.544459825039285
195,2,0.525213455233345
195,2.5,0.508349372585673
195,3,0.493923395130015
195,3.5,0.48196142346955
195,4,0.47246953852131
195,4.5,0.465442608663441
195,5,0.460871162537763
195,5.5,0.458746452259882
195,6,0.459063719347131
195,6.5,0.461823702236326
195,7,0.467032411651463
195,7.5,0.474699169572052
195,8,0.484832879700425
195,8.5,0.497436492811089
195,9,0.512499670691803
195,9.5,0.529989759240598
195,10,0.5498413733309
196,0,0.173738808081648
196,0.5,0.204708243403445
196,1,0.236049629166472
196,1.5,0.266722589983441
196,2,0.295746716608474
196,2.5,0.322266348723375
196,3,0.345584811315439
196,3.5,0.365170459798395
196,4,0.380642326870179
196,4.5,0.391744906853769
196,5,0.398320679439596
196,5.5,0.400286794213051
196,6,0.397620008715657
196,6.5,0.39035201918252
196,7,0.378575775873415
196,7.5,0.362461974624871
196,8,0.342283319439796
196,8.5,0.318442128516391
196,9,0.291494502021093
196,9.5,0.262162194366134
196,10,0.231322712385087
197,0,0.49701050648393
197,0.5,0.441650707036262
197,1,0.393715247549731
197,1.5,0.353494865549648
197,2,0.320744977505193
197,2.5,0.294938904696544
197,3,0.27546204253398
197,3.5,0.261740461250985
197,4,0.253316567883426
197,4.5,0.24988893510709
197,5,0.251330650701824
197,5.5,0.257695390161545
197,6,0.269214962319418
197,6.5,0.286286752699284
197,7,0.309444093267549
197,7.5,0.339297180761478
197,8,0.376428029270692
197,8.5,0.421223696222427
197,9,0.473644230125178
197,9.5,0.532952908109953
197,10,0.597486716187788
198,0,0.56095007681089
198,0.5,0.524944723423531
198,1,0.494855063683146
198,1.5,0.470945744289047
198,2,0.453277094826443
198,2.5,0.441807355854317
198,3,0.436470079094769
198,3.5,0.437223810202361
198,4,0.444074808209537
198,4.5,0.457073856953527
198,5,0.476286992588319
198,5.5,0.501738954236129
198,6,0.53332912538105
198,6.5,0.570724469276626
198,7,0.613243757074008
198,7.5,0.659761536440058
198,8,0.708673932315652
198,8.5,0.757971320237849
198,9,0.805442775083999
198,9.5,0.848989443388836
198,10,0.886964772425284
199,0,0.416721998161922
199,0.5,0.41267792748015
199,1,0.407829124393236
199,1.5,0.402184809786922
199,2,0.395756653618374
199,2.5,0.388559163317093
199,3,0.380610104388322
199,3.5,0.371930941172396
199,4,0.362547282964764
199,4.5,0.352489317798755
199,5,0.341792213298529
199,5.5,0.330496461346639
199,6,0.318648141164491
199,6.5,0.306299074112661
199,7,0.293506843453073
199,7.5,0.280334653849823
199,8,0.266851008850416
199,8.5,0.253129190215975
199,9,0.23924653082824
199,9.5,0.225283482843428
199,10,0.211322494373208
200,0,0.335895869101912
200,0.5,0.333565456969748
200,1,0.332660659347535
200,1.5,0.333175751995278
200,2,0.335113999458296
200,2.5,0.338487548532956
200,3,0.343317019886926
200,3.5,0.349630769496961
200,4,0.357463771911218
200,4.5,0.36685605993629
200,5,0.377850642025591
200,5.5,0.390490812136105
200,6,0.404816770924122
200,6.5,0.420861496744736
200,7,0.438645845656894
200,7.5,0.458172927155084
200,8,0.479421900803009
200,8.5,0.502341468743121
200,9,0.526843493930048
200,9.5,0.552797337860368
200,10,0.580025656632087
201,0,0.549901744664695
201,0.5,0.526210666626208
201,1,0.505862829848974
201,1.5,0.48895410456668
201,2,0.475521402300907
201,2.5,0.465566154550254
201,3,0.459073461993656
201,3.5,0.456026298938807
201,4,0.456414690127957
201,4.5,0.460239977406564
201,5,0.467514277596252
201,5.5,0.478255117028258
201,6,0.492475124919037
201,6.5,0.51016669019287
201,7,0.531281752169096
201,7.5,0.55570751681166
201,8,0.583239936840168
201,8.5,0.613558223461734
201,9,0.64620522188115
201,9.5,0.680579657364159
201,10,0.715946278459212
202,0,0.387013555753574
202,0.5,0.379730127690788
202,1,0.374247412509055
202,1.5,0.370536853353157
202,2,0.368577908890887
202,2.5,0.368359342182104
202,3,0.369879882738162
202,3.5,0.373148299581673
202,4,0.378182889605705
202,4.5,0.385010351657497
202,5,0.393663985494145
202,5.5,0.404181129610485
202,6,0.416599737632388
202,6.5,0.430953995828408
202,7,0.447268912365433
202,7.5,0.465553871476562
202,8,0.485795251699841
202,8.5,0.507948362651018
202,9,0.531929157816492
202,9.5,0.55760641703554
202,10,0.584795328827103
203,0,0.422192467603122
203,0.5,0.387368947390086
203,1,0.358369563525723
203,1.5,0.334935991382648
203,2,0.316729740288787
203,2.5,0.303410795087046
203,3,0.294689608986626
203,3.5,0.290358688820007
203,4,0.290309903856227
203,4.5,0.29454201718787
203,5,0.303160766420694
203,5.5,0.316371520126179
203,6,0.334462235340248
203,6.5,0.357772263200964
203,7,0.386640897012447
203,7.5,0.42132939577527
203,8,0.461913254316622
203,8.5,0.508149903932989
203,9,0.559342149379746
203,9.5,0.614237239742104
203,10,0.67101655449016
204,0,0.543384533751484
204,0.5,0.539482966687533
204,1,0.5353618291241
204,1.5,0.531020888596448
204,2,0.526460059711976
204,2.5,0.521679429062368
204,3,0.516679281312289
204,3.5,0.511460126379352
204,4,0.506022727597715
204,4.5,0.500368130733196
204,5,0.494497693691203
204,5.5,0.488413116730322
204,6,0.482116472964295
204,6.5,0.475610238903801
204,7,0.468897324757294
204,7.5,0.461981104177792
204,8,0.454865443110539
204,8.5,0.447554727365768
204,9,0.440053888512123
204,9.5,0.432368427660755
204,10,0.424504436688668
205,0,0.201618938145651
205,0.5,0.256609350733073
205,1,0.30712881830773
205,1.5,0.349536432054155
205,2,0.381393791446916
205,2.5,0.401262952861374
205,3,0.408428468262231
