"hash","LR","pred_multi100"
"6918060d3b4662ceba4858d711005eac",7.5,0.097721
"6918060d3b4662ceba4858d711005eac",8,0.095508
"6918060d3b4662ceba4858d711005eac",8.5,0.092375
"6918060d3b4662ceba4858d711005eac",9,0.088408
"6918060d3b4662ceba4858d711005eac",9.5,0.083712
"6918060d3b4662ceba4858d711005eac",10,0.078412
"ee854102f757a361f5b5148574413f5a",0,0.04148
"ee854102f757a361f5b5148574413f5a",0.5,0.042894
"ee854102f757a361f5b5148574413f5a",1,0.044268
"ee854102f757a361f5b5148574413f5a",1.5,0.045594
"ee854102f757a361f5b5148574413f5a",2,0.046867
"ee854102f757a361f5b5148574413f5a",2.5,0.048079
"ee854102f757a361f5b5148574413f5a",3,0.049226
"ee854102f757a361f5b5148574413f5a",3.5,0.050301
"ee854102f757a361f5b5148574413f5a",4,0.051299
"ee854102f757a361f5b5148574413f5a",4.5,0.052215
"ee854102f757a361f5b5148574413f5a",5,0.053043
"ee854102f757a361f5b5148574413f5a",5.5,0.05378
"ee854102f757a361f5b5148574413f5a",6,0.054422
"ee854102f757a361f5b5148574413f5a",6.5,0.054965
"ee854102f757a361f5b5148574413f5a",7,0.055406
"ee854102f757a361f5b5148574413f5a",7.5,0.055743
"ee854102f757a361f5b5148574413f5a",8,0.055975
"ee854102f757a361f5b5148574413f5a",8.5,0.056099
"ee854102f757a361f5b5148574413f5a",9,0.056116
"ee854102f757a361f5b5148574413f5a",9.5,0.056025
"ee854102f757a361f5b5148574413f5a",10,0.055827
"940172412b25143b87189a668e249dc3",0,0.953844
"940172412b25143b87189a668e249dc3",0.5,0.963886
"940172412b25143b87189a668e249dc3",1,0.970699
"940172412b25143b87189a668e249dc3",1.5,0.975299
"940172412b25143b87189a668e249dc3",2,0.978336
"940172412b25143b87189a668e249dc3",2.5,0.980214
"940172412b25143b87189a668e249dc3",3,0.981174
"940172412b25143b87189a668e249dc3",3.5,0.981334
"940172412b25143b87189a668e249dc3",4,0.980713
"940172412b25143b87189a668e249dc3",4.5,0.979235
"940172412b25143b87189a668e249dc3",5,0.976716
"940172412b25143b87189a668e249dc3",5.5,0.972825
"940172412b25143b87189a668e249dc3",6,0.967024
"940172412b25143b87189a668e249dc3",6.5,0.958469
"940172412b25143b87189a668e249dc3",7,0.945855
"940172412b25143b87189a668e249dc3",7.5,0.927212
"940172412b25143b87189a668e249dc3",8,0.899673
"940172412b25143b87189a668e249dc3",8.5,0.859328
"940172412b25143b87189a668e249dc3",9,0.801445
"940172412b25143b87189a668e249dc3",9.5,0.721586
"940172412b25143b87189a668e249dc3",10,0.618178
"a061f2c4823250a2aceada98c598ae3e",0,0.308377
"a061f2c4823250a2aceada98c598ae3e",0.5,0.322641
"a061f2c4823250a2aceada98c598ae3e",1,0.334993
"a061f2c4823250a2aceada98c598ae3e",1.5,0.345293
"a061f2c4823250a2aceada98c598ae3e",2,0.353437
"a061f2c4823250a2aceada98c598ae3e",2.5,0.359345
"a061f2c4823250a2aceada98c598ae3e",3,0.362967
"a061f2c4823250a2aceada98c598ae3e",3.5,0.364272
"a061f2c4823250a2aceada98c598ae3e",4,0.363248
"a061f2c4823250a2aceada98c598ae3e",4.5,0.359905
"a061f2c4823250a2aceada98c598ae3e",5,0.35427
"a061f2c4823250a2aceada98c598ae3e",5.5,0.346393
"a061f2c4823250a2aceada98c598ae3e",6,0.336348
"a061f2c4823250a2aceada98c598ae3e",6.5,0.324237
"a061f2c4823250a2aceada98c598ae3e",7,0.310196
"a061f2c4823250a2aceada98c598ae3e",7.5,0.294395
"a061f2c4823250a2aceada98c598ae3e",8,0.277045
"a061f2c4823250a2aceada98c598ae3e",8.5,0.258397
"a061f2c4823250a2aceada98c598ae3e",9,0.238739
"a061f2c4823250a2aceada98c598ae3e",9.5,0.218394
"a061f2c4823250a2aceada98c598ae3e",10,0.19771
"0eef35e45e7eaf69d310f8384cb76be7",0,0.260543
"0eef35e45e7eaf69d310f8384cb76be7",0.5,0.294829
"0eef35e45e7eaf69d310f8384cb76be7",1,0.326334
"0eef35e45e7eaf69d310f8384cb76be7",1.5,0.354039
"0eef35e45e7eaf69d310f8384cb76be7",2,0.377179
"0eef35e45e7eaf69d310f8384cb76be7",2.5,0.395229
"0eef35e45e7eaf69d310f8384cb76be7",3,0.407855
"0eef35e45e7eaf69d310f8384cb76be7",3.5,0.414863
"0eef35e45e7eaf69d310f8384cb76be7",4,0.416164
"0eef35e45e7eaf69d310f8384cb76be7",4.5,0.411739
"0eef35e45e7eaf69d310f8384cb76be7",5,0.401646
"0eef35e45e7eaf69d310f8384cb76be7",5.5,0.386026
"0eef35e45e7eaf69d310f8384cb76be7",6,0.365143
"0eef35e45e7eaf69d310f8384cb76be7",6.5,0.339431
"0eef35e45e7eaf69d310f8384cb76be7",7,0.309539
"0eef35e45e7eaf69d310f8384cb76be7",7.5,0.276372
"0eef35e45e7eaf69d310f8384cb76be7",8,0.241089
"0eef35e45e7eaf69d310f8384cb76be7",8.5,0.205054
"0eef35e45e7eaf69d310f8384cb76be7",9,0.16973
"0eef35e45e7eaf69d310f8384cb76be7",9.5,0.136516
"0eef35e45e7eaf69d310f8384cb76be7",10,0.106584
"a862e49e8faf5d890e9490e71dbcf9e6",0,0.361398
"a862e49e8faf5d890e9490e71dbcf9e6",0.5,0.409564
"a862e49e8faf5d890e9490e71dbcf9e6",1,0.453068
"a862e49e8faf5d890e9490e71dbcf9e6",1.5,0.490831
"a862e49e8faf5d890e9490e71dbcf9e6",2,0.522271
"a862e49e8faf5d890e9490e71dbcf9e6",2.5,0.547169
"a862e49e8faf5d890e9490e71dbcf9e6",3,0.565526
"a862e49e8faf5d890e9490e71dbcf9e6",3.5,0.577443
"a862e49e8faf5d890e9490e71dbcf9e6",4,0.58303
"a862e49e8faf5d890e9490e71dbcf9e6",4.5,0.582351
"a862e49e8faf5d890e9490e71dbcf9e6",5,0.575399
"a862e49e8faf5d890e9490e71dbcf9e6",5.5,0.562095
"a862e49e8faf5d890e9490e71dbcf9e6",6,0.542326
"a862e49e8faf5d890e9490e71dbcf9e6",6.5,0.516003
"a862e49e8faf5d890e9490e71dbcf9e6",7,0.483162
"a862e49e8faf5d890e9490e71dbcf9e6",7.5,0.444088
"a862e49e8faf5d890e9490e71dbcf9e6",8,0.399462
"a862e49e8faf5d890e9490e71dbcf9e6",8.5,0.350482
"a862e49e8faf5d890e9490e71dbcf9e6",9,0.298912
"a862e49e8faf5d890e9490e71dbcf9e6",9.5,0.246996
"a862e49e8faf5d890e9490e71dbcf9e6",10,0.1972
"50417d083db650ca1651734afdd5c0af",0,0.214702
"50417d083db650ca1651734afdd5c0af",0.5,0.235814
"50417d083db650ca1651734afdd5c0af",1,0.256099
"50417d083db650ca1651734afdd5c0af",1.5,0.275173
"50417d083db650ca1651734afdd5c0af",2,0.292696
"50417d083db650ca1651734afdd5c0af",2.5,0.308377
"50417d083db650ca1651734afdd5c0af",3,0.321976
"50417d083db650ca1651734afdd5c0af",3.5,0.333303
"50417d083db650ca1651734afdd5c0af",4,0.342213
"50417d083db650ca1651734afdd5c0af",4.5,0.3486
"50417d083db650ca1651734afdd5c0af",5,0.352393
"50417d083db650ca1651734afdd5c0af",5.5,0.353553
"50417d083db650ca1651734afdd5c0af",6,0.352068
"50417d083db650ca1651734afdd5c0af",6.5,0.347953
"50417d083db650ca1651734afdd5c0af",7,0.341252
"50417d083db650ca1651734afdd5c0af",7.5,0.332039
"50417d083db650ca1651734afdd5c0af",8,0.320424
"50417d083db650ca1651734afdd5c0af",8.5,0.306558
"50417d083db650ca1651734afdd5c0af",9,0.290637
"50417d083db650ca1651734afdd5c0af",9.5,0.272906
"50417d083db650ca1651734afdd5c0af",10,0.253664
"5948e57ac28d29f3aa96e11ae4960858",0,0.192343
"5948e57ac28d29f3aa96e11ae4960858",0.5,0.233582
"5948e57ac28d29f3aa96e11ae4960858",1,0.274489
"5948e57ac28d29f3aa96e11ae4960858",1.5,0.313027
"5948e57ac28d29f3aa96e11ae4960858",2,0.347474
"5948e57ac28d29f3aa96e11ae4960858",2.5,0.376523
"5948e57ac28d29f3aa96e11ae4960858",3,0.399285
"5948e57ac28d29f3aa96e11ae4960858",3.5,0.415212
"5948e57ac28d29f3aa96e11ae4960858",4,0.424007
"5948e57ac28d29f3aa96e11ae4960858",4.5,0.425533
"5948e57ac28d29f3aa96e11ae4960858",5,0.419769
"5948e57ac28d29f3aa96e11ae4960858",5.5,0.4068
"5948e57ac28d29f3aa96e11ae4960858",6,0.386847
"5948e57ac28d29f3aa96e11ae4960858",6.5,0.360342
"5948e57ac28d29f3aa96e11ae4960858",7,0.328019
"5948e57ac28d29f3aa96e11ae4960858",7.5,0.291005
"5948e57ac28d29f3aa96e11ae4960858",8,0.250855
"5948e57ac28d29f3aa96e11ae4960858",8.5,0.209496
"5948e57ac28d29f3aa96e11ae4960858",9,0.169044
"5948e57ac28d29f3aa96e11ae4960858",9.5,0.131521
"5948e57ac28d29f3aa96e11ae4960858",10,0.098538
"fb6115806f075181758533269aada8c3",0,0.473218
"fb6115806f075181758533269aada8c3",0.5,0.518039
"fb6115806f075181758533269aada8c3",1,0.555246
"fb6115806f075181758533269aada8c3",1.5,0.584625
"fb6115806f075181758533269aada8c3",2,0.606279
"fb6115806f075181758533269aada8c3",2.5,0.620446
"fb6115806f075181758533269aada8c3",3,0.62735
"fb6115806f075181758533269aada8c3",3.5,0.627124
"fb6115806f075181758533269aada8c3",4,0.619763
"fb6115806f075181758533269aada8c3",4.5,0.605128
"fb6115806f075181758533269aada8c3",5,0.582989
"fb6115806f075181758533269aada8c3",5.5,0.553113
"fb6115806f075181758533269aada8c3",6,0.515411
"fb6115806f075181758533269aada8c3",6.5,0.470125
"fb6115806f075181758533269aada8c3",7,0.418051
"fb6115806f075181758533269aada8c3",7.5,0.360734
"fb6115806f075181758533269aada8c3",8,0.300543
"fb6115806f075181758533269aada8c3",8.5,0.240546
"fb6115806f075181758533269aada8c3",9,0.184114
"fb6115806f075181758533269aada8c3",9.5,0.13431
"fb6115806f075181758533269aada8c3",10,0.093229
"e1c1338485544cd03f5f88c7dd65fb72",0,0.373565
"e1c1338485544cd03f5f88c7dd65fb72",0.5,0.372255
"e1c1338485544cd03f5f88c7dd65fb72",1,0.371258
"e1c1338485544cd03f5f88c7dd65fb72",1.5,0.370573
"e1c1338485544cd03f5f88c7dd65fb72",2,0.370198
"e1c1338485544cd03f5f88c7dd65fb72",2.5,0.370134
"e1c1338485544cd03f5f88c7dd65fb72",3,0.370381
"e1c1338485544cd03f5f88c7dd65fb72",3.5,0.370938
"e1c1338485544cd03f5f88c7dd65fb72",4,0.371806
"e1c1338485544cd03f5f88c7dd65fb72",4.5,0.372987
"e1c1338485544cd03f5f88c7dd65fb72",5,0.374481
"e1c1338485544cd03f5f88c7dd65fb72",5.5,0.37629
"e1c1338485544cd03f5f88c7dd65fb72",6,0.378415
"e1c1338485544cd03f5f88c7dd65fb72",6.5,0.38086
"e1c1338485544cd03f5f88c7dd65fb72",7,0.383624
"e1c1338485544cd03f5f88c7dd65fb72",7.5,0.386712
"e1c1338485544cd03f5f88c7dd65fb72",8,0.390126
"e1c1338485544cd03f5f88c7dd65fb72",8.5,0.393869
"e1c1338485544cd03f5f88c7dd65fb72",9,0.397943
"e1c1338485544cd03f5f88c7dd65fb72",9.5,0.402351
"e1c1338485544cd03f5f88c7dd65fb72",10,0.407096
"6bc6a591a042ea59e555561b3860e8a2",0,0.509153
"6bc6a591a042ea59e555561b3860e8a2",0.5,0.469892
"6bc6a591a042ea59e555561b3860e8a2",1,0.435824
"6bc6a591a042ea59e555561b3860e8a2",1.5,0.407084
"6bc6a591a042ea59e555561b3860e8a2",2,0.383602
"6bc6a591a042ea59e555561b3860e8a2",2.5,0.365202
"6bc6a591a042ea59e555561b3860e8a2",3,0.351667
"6bc6a591a042ea59e555561b3860e8a2",3.5,0.342799
"6bc6a591a042ea59e555561b3860e8a2",4,0.338448
"6bc6a591a042ea59e555561b3860e8a2",4.5,0.338534
"6bc6a591a042ea59e555561b3860e8a2",5,0.34306
"6bc6a591a042ea59e555561b3860e8a2",5.5,0.352106
"6bc6a591a042ea59e555561b3860e8a2",6,0.365826
"6bc6a591a042ea59e555561b3860e8a2",6.5,0.384421
"6bc6a591a042ea59e555561b3860e8a2",7,0.408104
"6bc6a591a042ea59e555561b3860e8a2",7.5,0.437052
"6bc6a591a042ea59e555561b3860e8a2",8,0.471327
"6bc6a591a042ea59e555561b3860e8a2",8.5,0.510784
"6bc6a591a042ea59e555561b3860e8a2",9,0.554972
"6bc6a591a042ea59e555561b3860e8a2",9.5,0.603047
"6bc6a591a042ea59e555561b3860e8a2",10,0.653725
"220d0a5496bad04c259c0da9954a3e4e",0,0.58489
"220d0a5496bad04c259c0da9954a3e4e",0.5,0.58441
"220d0a5496bad04c259c0da9954a3e4e",1,0.583113
"220d0a5496bad04c259c0da9954a3e4e",1.5,0.580997
"220d0a5496bad04c259c0da9954a3e4e",2,0.578059
"220d0a5496bad04c259c0da9954a3e4e",2.5,0.574294
"220d0a5496bad04c259c0da9954a3e4e",3,0.569698
"220d0a5496bad04c259c0da9954a3e4e",3.5,0.564263
"220d0a5496bad04c259c0da9954a3e4e",4,0.557984
"220d0a5496bad04c259c0da9954a3e4e",4.5,0.550856
"220d0a5496bad04c259c0da9954a3e4e",5,0.542873
"220d0a5496bad04c259c0da9954a3e4e",5.5,0.534033
"220d0a5496bad04c259c0da9954a3e4e",6,0.524334
"220d0a5496bad04c259c0da9954a3e4e",6.5,0.513777
"220d0a5496bad04c259c0da9954a3e4e",7,0.502368
"220d0a5496bad04c259c0da9954a3e4e",7.5,0.490118
"220d0a5496bad04c259c0da9954a3e4e",8,0.477041
"220d0a5496bad04c259c0da9954a3e4e",8.5,0.46316
"220d0a5496bad04c259c0da9954a3e4e",9,0.448505
"220d0a5496bad04c259c0da9954a3e4e",9.5,0.433112
"220d0a5496bad04c259c0da9954a3e4e",10,0.41703
"4a02b4357ad2b785282b7b29333adfca",0,0.395842
"4a02b4357ad2b785282b7b29333adfca",0.5,0.380285
"4a02b4357ad2b785282b7b29333adfca",1,0.367328
"4a02b4357ad2b785282b7b29333adfca",1.5,0.356889
"4a02b4357ad2b785282b7b29333adfca",2,0.348892
"4a02b4357ad2b785282b7b29333adfca",2.5,0.343269
"4a02b4357ad2b785282b7b29333adfca",3,0.33997
"4a02b4357ad2b785282b7b29333adfca",3.5,0.338963
"4a02b4357ad2b785282b7b29333adfca",4,0.340239
"4a02b4357ad2b785282b7b29333adfca",4.5,0.34381
"4a02b4357ad2b785282b7b29333adfca",5,0.349709
"4a02b4357ad2b785282b7b29333adfca",5.5,0.35799
"4a02b4357ad2b785282b7b29333adfca",6,0.368721
"4a02b4357ad2b785282b7b29333adfca",6.5,0.38198
"4a02b4357ad2b785282b7b29333adfca",7,0.397849
"4a02b4357ad2b785282b7b29333adfca",7.5,0.416402
"4a02b4357ad2b785282b7b29333adfca",8,0.437692
"4a02b4357ad2b785282b7b29333adfca",8.5,0.461736
"4a02b4357ad2b785282b7b29333adfca",9,0.488496
"4a02b4357ad2b785282b7b29333adfca",9.5,0.517859
"4a02b4357ad2b785282b7b29333adfca",10,0.549619
"108480afb7588a15888d22eddbec5866",0,0.307244
"108480afb7588a15888d22eddbec5866",0.5,0.287052
"108480afb7588a15888d22eddbec5866",1,0.271841
"108480afb7588a15888d22eddbec5866",1.5,0.261222
"108480afb7588a15888d22eddbec5866",2,0.254897
"108480afb7588a15888d22eddbec5866",2.5,0.25268
"108480afb7588a15888d22eddbec5866",3,0.254503
"108480afb7588a15888d22eddbec5866",3.5,0.260422
"108480afb7588a15888d22eddbec5866",4,0.270612
"108480afb7588a15888d22eddbec5866",4.5,0.28536
"108480afb7588a15888d22eddbec5866",5,0.305048
"108480afb7588a15888d22eddbec5866",5.5,0.330117
"108480afb7588a15888d22eddbec5866",6,0.361011
"108480afb7588a15888d22eddbec5866",6.5,0.398085
"108480afb7588a15888d22eddbec5866",7,0.441482
"108480afb7588a15888d22eddbec5866",7.5,0.490976
"108480afb7588a15888d22eddbec5866",8,0.545813
"108480afb7588a15888d22eddbec5866",8.5,0.604591
"108480afb7588a15888d22eddbec5866",9,0.665263
"108480afb7588a15888d22eddbec5866",9.5,0.725292
"108480afb7588a15888d22eddbec5866",10,0.781985
"c73db60d9b370f1192a1f35d5796aa9a",0,0.735954
"c73db60d9b370f1192a1f35d5796aa9a",0.5,0.711048
"c73db60d9b370f1192a1f35d5796aa9a",1,0.687594
"c73db60d9b370f1192a1f35d5796aa9a",1.5,0.666023
"c73db60d9b370f1192a1f35d5796aa9a",2,0.646693
"c73db60d9b370f1192a1f35d5796aa9a",2.5,0.629883
"c73db60d9b370f1192a1f35d5796aa9a",3,0.615805
"c73db60d9b370f1192a1f35d5796aa9a",3.5,0.604611
"c73db60d9b370f1192a1f35d5796aa9a",4,0.596407
"c73db60d9b370f1192a1f35d5796aa9a",4.5,0.59126
"c73db60d9b370f1192a1f35d5796aa9a",5,0.589208
"c73db60d9b370f1192a1f35d5796aa9a",5.5,0.590266
"c73db60d9b370f1192a1f35d5796aa9a",6,0.594425
"c73db60d9b370f1192a1f35d5796aa9a",6.5,0.601657
"c73db60d9b370f1192a1f35d5796aa9a",7,0.611904
"c73db60d9b370f1192a1f35d5796aa9a",7.5,0.625073
"c73db60d9b370f1192a1f35d5796aa9a",8,0.64103
"c73db60d9b370f1192a1f35d5796aa9a",8.5,0.659581
"c73db60d9b370f1192a1f35d5796aa9a",9,0.680469
"c73db60d9b370f1192a1f35d5796aa9a",9.5,0.703364
"c73db60d9b370f1192a1f35d5796aa9a",10,0.727857
"2d1a1f018cdf65bdd0289896bd116814",0,0.118613
"2d1a1f018cdf65bdd0289896bd116814",0.5,0.18762
"2d1a1f018cdf65bdd0289896bd116814",1,0.267394
"2d1a1f018cdf65bdd0289896bd116814",1.5,0.348657
"2d1a1f018cdf65bdd0289896bd116814",2,0.423107
"2d1a1f018cdf65bdd0289896bd116814",2.5,0.485324
"2d1a1f018cdf65bdd0289896bd116814",3,0.53275
"2d1a1f018cdf65bdd0289896bd116814",3.5,0.564734
"2d1a1f018cdf65bdd0289896bd116814",4,0.581493
"2d1a1f018cdf65bdd0289896bd116814",4.5,0.583352
"2d1a1f018cdf65bdd0289896bd116814",5,0.570357
"2d1a1f018cdf65bdd0289896bd116814",5.5,0.54223
"2d1a1f018cdf65bdd0289896bd116814",6,0.49867
"2d1a1f018cdf65bdd0289896bd116814",6.5,0.440019
"2d1a1f018cdf65bdd0289896bd116814",7,0.368254
"2d1a1f018cdf65bdd0289896bd116814",7.5,0.288019
"2d1a1f018cdf65bdd0289896bd116814",8,0.206983
"2d1a1f018cdf65bdd0289896bd116814",8.5,0.134481
"2d1a1f018cdf65bdd0289896bd116814",9,0.078132
"2d1a1f018cdf65bdd0289896bd116814",9.5,0.040503
"2d1a1f018cdf65bdd0289896bd116814",10,0.018853
"362aa6ba3f0c4f103c2b50bc9284d954",0,0.740201
"362aa6ba3f0c4f103c2b50bc9284d954",0.5,0.744194
"362aa6ba3f0c4f103c2b50bc9284d954",1,0.741549
"362aa6ba3f0c4f103c2b50bc9284d954",1.5,0.732192
"362aa6ba3f0c4f103c2b50bc9284d954",2,0.71589
"362aa6ba3f0c4f103c2b50bc9284d954",2.5,0.692342
"362aa6ba3f0c4f103c2b50bc9284d954",3,0.661327
"362aa6ba3f0c4f103c2b50bc9284d954",3.5,0.622905
"362aa6ba3f0c4f103c2b50bc9284d954",4,0.577575
"362aa6ba3f0c4f103c2b50bc9284d954",4.5,0.526288
"362aa6ba3f0c4f103c2b50bc9284d954",5,0.47021
"362aa6ba3f0c4f103c2b50bc9284d954",5.5,0.410313
"362aa6ba3f0c4f103c2b50bc9284d954",6,0.34714
"362aa6ba3f0c4f103c2b50bc9284d954",6.5,0.281244
"362aa6ba3f0c4f103c2b50bc9284d954",7,0.214468
"362aa6ba3f0c4f103c2b50bc9284d954",7.5,0.151124
"362aa6ba3f0c4f103c2b50bc9284d954",8,0.09715
"362aa6ba3f0c4f103c2b50bc9284d954",8.5,0.05685
"362aa6ba3f0c4f103c2b50bc9284d954",9,0.030455
"362aa6ba3f0c4f103c2b50bc9284d954",9.5,0.015052
"362aa6ba3f0c4f103c2b50bc9284d954",10,0.006923
"d9928e69c0c4e195612845bd1499b617",0,0.892892
"d9928e69c0c4e195612845bd1499b617",0.5,0.812102
"d9928e69c0c4e195612845bd1499b617",1,0.711279
"d9928e69c0c4e195612845bd1499b617",1.5,0.603679
"d9928e69c0c4e195612845bd1499b617",2,0.50279
"d9928e69c0c4e195612845bd1499b617",2.5,0.417308
"d9928e69c0c4e195612845bd1499b617",3,0.350423
"d9928e69c0c4e195612845bd1499b617",3.5,0.301664
"d9928e69c0c4e195612845bd1499b617",4,0.269042
"d9928e69c0c4e195612845bd1499b617",4.5,0.250475
"d9928e69c0c4e195612845bd1499b617",5,0.244524
"d9928e69c0c4e195612845bd1499b617",5.5,0.250692
"d9928e69c0c4e195612845bd1499b617",6,0.269495
"d9928e69c0c4e195612845bd1499b617",6.5,0.302386
"d9928e69c0c4e195612845bd1499b617",7,0.351452
"d9928e69c0c4e195612845bd1499b617",7.5,0.418673
"d9928e69c0c4e195612845bd1499b617",8,0.504472
"d9928e69c0c4e195612845bd1499b617",8.5,0.605574
"d9928e69c0c4e195612845bd1499b617",9,0.71318
"d9928e69c0c4e195612845bd1499b617",9.5,0.813751
"d9928e69c0c4e195612845bd1499b617",10,0.894098
"96be76edb9ace04dd87dfa8eec048b2f",0,0.435164
"96be76edb9ace04dd87dfa8eec048b2f",0.5,0.503466
"96be76edb9ace04dd87dfa8eec048b2f",1,0.564152
"96be76edb9ace04dd87dfa8eec048b2f",1.5,0.615848
"96be76edb9ace04dd87dfa8eec048b2f",2,0.658281
"96be76edb9ace04dd87dfa8eec048b2f",2.5,0.691875
"96be76edb9ace04dd87dfa8eec048b2f",3,0.717374
"96be76edb9ace04dd87dfa8eec048b2f",3.5,0.735576
"96be76edb9ace04dd87dfa8eec048b2f",4,0.747166
"96be76edb9ace04dd87dfa8eec048b2f",4.5,0.752629
"96be76edb9ace04dd87dfa8eec048b2f",5,0.752206
"96be76edb9ace04dd87dfa8eec048b2f",5.5,0.745878
"96be76edb9ace04dd87dfa8eec048b2f",6,0.733368
"96be76edb9ace04dd87dfa8eec048b2f",6.5,0.714158
"96be76edb9ace04dd87dfa8eec048b2f",7,0.68754
"96be76edb9ace04dd87dfa8eec048b2f",7.5,0.65271
"96be76edb9ace04dd87dfa8eec048b2f",8,0.608952
"96be76edb9ace04dd87dfa8eec048b2f",8.5,0.555918
"96be76edb9ace04dd87dfa8eec048b2f",9,0.494016
"96be76edb9ace04dd87dfa8eec048b2f",9.5,0.424808
"96be76edb9ace04dd87dfa8eec048b2f",10,0.351262
"6051f6f5b3c041f1e6737aec002a1749",0,0.047473
"6051f6f5b3c041f1e6737aec002a1749",0.5,0.079443
"6051f6f5b3c041f1e6737aec002a1749",1,0.121719
"6051f6f5b3c041f1e6737aec002a1749",1.5,0.171347
"6051f6f5b3c041f1e6737aec002a1749",2,0.223323
"6051f6f5b3c041f1e6737aec002a1749",2.5,0.272199
"6051f6f5b3c041f1e6737aec002a1749",3,0.313441
"6051f6f5b3c041f1e6737aec002a1749",3.5,0.343969
"6051f6f5b3c041f1e6737aec002a1749",4,0.362022
"6051f6f5b3c041f1e6737aec002a1749",4.5,0.36678
"6051f6f5b3c041f1e6737aec002a1749",5,0.358055
"6051f6f5b3c041f1e6737aec002a1749",5.5,0.336201
"6051f6f5b3c041f1e6737aec002a1749",6,0.302277
"6051f6f5b3c041f1e6737aec002a1749",6.5,0.258395
"6051f6f5b3c041f1e6737aec002a1749",7,0.208074
"6051f6f5b3c041f1e6737aec002a1749",7.5,0.156212
"6051f6f5b3c041f1e6737aec002a1749",8,0.108297
"6051f6f5b3c041f1e6737aec002a1749",8.5,0.068877
"6051f6f5b3c041f1e6737aec002a1749",9,0.040103
"6051f6f5b3c041f1e6737aec002a1749",9.5,0.021421
"6051f6f5b3c041f1e6737aec002a1749",10,0.010543
"71a2df58829933d8ee0c2405aef26d57",0,0.856501
"71a2df58829933d8ee0c2405aef26d57",0.5,0.802916
"71a2df58829933d8ee0c2405aef26d57",1,0.747229
"71a2df58829933d8ee0c2405aef26d57",1.5,0.694439
"71a2df58829933d8ee0c2405aef26d57",2,0.648597
"71a2df58829933d8ee0c2405aef26d57",2.5,0.612415
"71a2df58829933d8ee0c2405aef26d57",3,0.587419
"71a2df58829933d8ee0c2405aef26d57",3.5,0.574332
"71a2df58829933d8ee0c2405aef26d57",4,0.573424
"71a2df58829933d8ee0c2405aef26d57",4.5,0.58471
"71a2df58829933d8ee0c2405aef26d57",5,0.607968
"71a2df58829933d8ee0c2405aef26d57",5.5,0.64256
"71a2df58829933d8ee0c2405aef26d57",6,0.687106
"71a2df58829933d8ee0c2405aef26d57",6.5,0.739089
"71a2df58829933d8ee0c2405aef26d57",7,0.794648
"71a2df58829933d8ee0c2405aef26d57",7.5,0.848871
"71a2df58829933d8ee0c2405aef26d57",8,0.896815
"71a2df58829933d8ee0c2405aef26d57",8.5,0.934943
"71a2df58829933d8ee0c2405aef26d57",9,0.962145
"71a2df58829933d8ee0c2405aef26d57",9.5,0.979612
"71a2df58829933d8ee0c2405aef26d57",10,0.989789
"7b62065e4cd491acbc01b9f2e6190062",0,0.661708
"7b62065e4cd491acbc01b9f2e6190062",0.5,0.640667
"7b62065e4cd491acbc01b9f2e6190062",1,0.623226
"7b62065e4cd491acbc01b9f2e6190062",1.5,0.609659
"7b62065e4cd491acbc01b9f2e6190062",2,0.600149
"7b62065e4cd491acbc01b9f2e6190062",2.5,0.594807
"7b62065e4cd491acbc01b9f2e6190062",3,0.593686
"7b62065e4cd491acbc01b9f2e6190062",3.5,0.596798
"7b62065e4cd491acbc01b9f2e6190062",4,0.604112
"7b62065e4cd491acbc01b9f2e6190062",4.5,0.615549
"7b62065e4cd491acbc01b9f2e6190062",5,0.630967
"7b62065e4cd491acbc01b9f2e6190062",5.5,0.650143
"7b62065e4cd491acbc01b9f2e6190062",6,0.672749
"7b62065e4cd491acbc01b9f2e6190062",6.5,0.698328
"7b62065e4cd491acbc01b9f2e6190062",7,0.726285
"7b62065e4cd491acbc01b9f2e6190062",7.5,0.755883
"7b62065e4cd491acbc01b9f2e6190062",8,0.786272
"7b62065e4cd491acbc01b9f2e6190062",8.5,0.816533
"7b62065e4cd491acbc01b9f2e6190062",9,0.845748
"7b62065e4cd491acbc01b9f2e6190062",9.5,0.873082
"7b62065e4cd491acbc01b9f2e6190062",10,0.89786
"ba1f22ece8cf807b12dc52e06eb14ba8",0,0.867616
"ba1f22ece8cf807b12dc52e06eb14ba8",0.5,0.840387
"ba1f22ece8cf807b12dc52e06eb14ba8",1,0.812365
"ba1f22ece8cf807b12dc52e06eb14ba8",1.5,0.784613
"ba1f22ece8cf807b12dc52e06eb14ba8",2,0.758181
"ba1f22ece8cf807b12dc52e06eb14ba8",2.5,0.734026
"ba1f22ece8cf807b12dc52e06eb14ba8",3,0.712954
"ba1f22ece8cf807b12dc52e06eb14ba8",3.5,0.695608
"ba1f22ece8cf807b12dc52e06eb14ba8",4,0.682462
"ba1f22ece8cf807b12dc52e06eb14ba8",4.5,0.673843
"ba1f22ece8cf807b12dc52e06eb14ba8",5,0.669948
"ba1f22ece8cf807b12dc52e06eb14ba8",5.5,0.670863
"ba1f22ece8cf807b12dc52e06eb14ba8",6,0.676566
"ba1f22ece8cf807b12dc52e06eb14ba8",6.5,0.686932
"ba1f22ece8cf807b12dc52e06eb14ba8",7,0.701718
