"hash","LR","pred_multi100"
"f08ad085ef850c4333bfcee425a333c6",7,0.224481
"f08ad085ef850c4333bfcee425a333c6",7.5,0.169559
"f08ad085ef850c4333bfcee425a333c6",8,0.119978
"f08ad085ef850c4333bfcee425a333c6",8.5,0.079238
"f08ad085ef850c4333bfcee425a333c6",9,0.048818
"f08ad085ef850c4333bfcee425a333c6",9.5,0.028115
"f08ad085ef850c4333bfcee425a333c6",10,0.015188
"97d710f69695594d82e0edf625b11998",0,0.281819
"97d710f69695594d82e0edf625b11998",0.5,0.377878
"97d710f69695594d82e0edf625b11998",1,0.467622
"97d710f69695594d82e0edf625b11998",1.5,0.543915
"97d710f69695594d82e0edf625b11998",2,0.603498
"97d710f69695594d82e0edf625b11998",2.5,0.645926
"97d710f69695594d82e0edf625b11998",3,0.67211
"97d710f69695594d82e0edf625b11998",3.5,0.683149
"97d710f69695594d82e0edf625b11998",4,0.679628
"97d710f69695594d82e0edf625b11998",4.5,0.661352
"97d710f69695594d82e0edf625b11998",5,0.627429
"97d710f69695594d82e0edf625b11998",5.5,0.576736
"97d710f69695594d82e0edf625b11998",6,0.508845
"97d710f69695594d82e0edf625b11998",6.5,0.42539
"97d710f69695594d82e0edf625b11998",7,0.33144
"97d710f69695594d82e0edf625b11998",7.5,0.235995
"97d710f69695594d82e0edf625b11998",8,0.150405
"97d710f69695594d82e0edf625b11998",8.5,0.084319
"97d710f69695594d82e0edf625b11998",9,0.04127
"97d710f69695594d82e0edf625b11998",9.5,0.017751
"97d710f69695594d82e0edf625b11998",10,0.006818
"a511f78437888a49b044245713292406",0,0.232477
"a511f78437888a49b044245713292406",0.5,0.280048
"a511f78437888a49b044245713292406",1,0.323336
"a511f78437888a49b044245713292406",1.5,0.359969
"a511f78437888a49b044245713292406",2,0.388372
"a511f78437888a49b044245713292406",2.5,0.407627
"a511f78437888a49b044245713292406",3,0.417265
"a511f78437888a49b044245713292406",3.5,0.417101
"a511f78437888a49b044245713292406",4,0.407138
"a511f78437888a49b044245713292406",4.5,0.387569
"a511f78437888a49b044245713292406",5,0.358873
"a511f78437888a49b044245713292406",5.5,0.321989
"a511f78437888a49b044245713292406",6,0.278515
"a511f78437888a49b044245713292406",6.5,0.230852
"a511f78437888a49b044245713292406",7,0.182154
"a511f78437888a49b044245713292406",7.5,0.135966
"a511f78437888a49b044245713292406",8,0.095526
"a511f78437888a49b044245713292406",8.5,0.062998
"a511f78437888a49b044245713292406",9,0.038993
"a511f78437888a49b044245713292406",9.5,0.0227
"a511f78437888a49b044245713292406",10,0.012468
"a13a09c02b8648dc6e2f495e93e580d0",0,0.671602
"a13a09c02b8648dc6e2f495e93e580d0",0.5,0.640584
"a13a09c02b8648dc6e2f495e93e580d0",1,0.612954
"a13a09c02b8648dc6e2f495e93e580d0",1.5,0.589259
"a13a09c02b8648dc6e2f495e93e580d0",2,0.569872
"a13a09c02b8648dc6e2f495e93e580d0",2.5,0.55502
"a13a09c02b8648dc6e2f495e93e580d0",3,0.544836
"a13a09c02b8648dc6e2f495e93e580d0",3.5,0.539386
"a13a09c02b8648dc6e2f495e93e580d0",4,0.538697
"a13a09c02b8648dc6e2f495e93e580d0",4.5,0.542773
"a13a09c02b8648dc6e2f495e93e580d0",5,0.551594
"a13a09c02b8648dc6e2f495e93e580d0",5.5,0.565106
"a13a09c02b8648dc6e2f495e93e580d0",6,0.583201
"a13a09c02b8648dc6e2f495e93e580d0",6.5,0.605682
"a13a09c02b8648dc6e2f495e93e580d0",7,0.632222
"a13a09c02b8648dc6e2f495e93e580d0",7.5,0.662329
"a13a09c02b8648dc6e2f495e93e580d0",8,0.695312
"a13a09c02b8648dc6e2f495e93e580d0",8.5,0.730274
"a13a09c02b8648dc6e2f495e93e580d0",9,0.766141
"a13a09c02b8648dc6e2f495e93e580d0",9.5,0.801725
"a13a09c02b8648dc6e2f495e93e580d0",10,0.835832
"559bdf8e6ea3a8eee446253a665d738d",0,0.273232
"559bdf8e6ea3a8eee446253a665d738d",0.5,0.234907
"559bdf8e6ea3a8eee446253a665d738d",1,0.206508
"559bdf8e6ea3a8eee446253a665d738d",1.5,0.186463
"559bdf8e6ea3a8eee446253a665d738d",2,0.173474
"559bdf8e6ea3a8eee446253a665d738d",2.5,0.166629
"559bdf8e6ea3a8eee446253a665d738d",3,0.165425
"559bdf8e6ea3a8eee446253a665d738d",3.5,0.169773
"559bdf8e6ea3a8eee446253a665d738d",4,0.179995
"559bdf8e6ea3a8eee446253a665d738d",4.5,0.196825
"559bdf8e6ea3a8eee446253a665d738d",5,0.2214
"559bdf8e6ea3a8eee446253a665d738d",5.5,0.255194
"559bdf8e6ea3a8eee446253a665d738d",6,0.299832
"559bdf8e6ea3a8eee446253a665d738d",6.5,0.356698
"559bdf8e6ea3a8eee446253a665d738d",7,0.426287
"559bdf8e6ea3a8eee446253a665d738d",7.5,0.507403
"559bdf8e6ea3a8eee446253a665d738d",8,0.596512
"559bdf8e6ea3a8eee446253a665d738d",8.5,0.687743
"559bdf8e6ea3a8eee446253a665d738d",9,0.773838
"559bdf8e6ea3a8eee446253a665d738d",9.5,0.847923
"559bdf8e6ea3a8eee446253a665d738d",10,0.905497
"0766b5877d10236fd78e7d5ecead635f",0,0.67762
"0766b5877d10236fd78e7d5ecead635f",0.5,0.643914
"0766b5877d10236fd78e7d5ecead635f",1,0.613786
"0766b5877d10236fd78e7d5ecead635f",1.5,0.587919
"0766b5877d10236fd78e7d5ecead635f",2,0.56677
"0766b5877d10236fd78e7d5ecead635f",2.5,0.550619
"0766b5877d10236fd78e7d5ecead635f",3,0.539622
"0766b5877d10236fd78e7d5ecead635f",3.5,0.533853
"0766b5877d10236fd78e7d5ecead635f",4,0.533342
"0766b5877d10236fd78e7d5ecead635f",4.5,0.53809
"0766b5877d10236fd78e7d5ecead635f",5,0.548076
"0766b5877d10236fd78e7d5ecead635f",5.5,0.563234
"0766b5877d10236fd78e7d5ecead635f",6,0.583429
"0766b5877d10236fd78e7d5ecead635f",6.5,0.608409
"0766b5877d10236fd78e7d5ecead635f",7,0.637755
"0766b5877d10236fd78e7d5ecead635f",7.5,0.67083
"0766b5877d10236fd78e7d5ecead635f",8,0.70675
"0766b5877d10236fd78e7d5ecead635f",8.5,0.744384
"0766b5877d10236fd78e7d5ecead635f",9,0.78241
"0766b5877d10236fd78e7d5ecead635f",9.5,0.819425
"0766b5877d10236fd78e7d5ecead635f",10,0.854096
"df0cf1c507d973f5a0b661b3d11334a3",0,0.033238
"df0cf1c507d973f5a0b661b3d11334a3",0.5,0.041437
"df0cf1c507d973f5a0b661b3d11334a3",1,0.050552
"df0cf1c507d973f5a0b661b3d11334a3",1.5,0.060365
"df0cf1c507d973f5a0b661b3d11334a3",2,0.070576
"df0cf1c507d973f5a0b661b3d11334a3",2.5,0.080821
"df0cf1c507d973f5a0b661b3d11334a3",3,0.090697
"df0cf1c507d973f5a0b661b3d11334a3",3.5,0.099786
"df0cf1c507d973f5a0b661b3d11334a3",4,0.107688
"df0cf1c507d973f5a0b661b3d11334a3",4.5,0.114048
"df0cf1c507d973f5a0b661b3d11334a3",5,0.118573
"df0cf1c507d973f5a0b661b3d11334a3",5.5,0.121057
"df0cf1c507d973f5a0b661b3d11334a3",6,0.121385
"df0cf1c507d973f5a0b661b3d11334a3",6.5,0.119541
"df0cf1c507d973f5a0b661b3d11334a3",7,0.115611
"df0cf1c507d973f5a0b661b3d11334a3",7.5,0.109776
"df0cf1c507d973f5a0b661b3d11334a3",8,0.102302
"df0cf1c507d973f5a0b661b3d11334a3",8.5,0.093529
"df0cf1c507d973f5a0b661b3d11334a3",9,0.083846
"df0cf1c507d973f5a0b661b3d11334a3",9.5,0.073668
"df0cf1c507d973f5a0b661b3d11334a3",10,0.063406
"2b6446c0b78c4756922f5076fb5dfe61",0,0.014353
"2b6446c0b78c4756922f5076fb5dfe61",0.5,0.020386
"2b6446c0b78c4756922f5076fb5dfe61",1,0.028003
"2b6446c0b78c4756922f5076fb5dfe61",1.5,0.037205
"2b6446c0b78c4756922f5076fb5dfe61",2,0.047815
"2b6446c0b78c4756922f5076fb5dfe61",2.5,0.05947
"2b6446c0b78c4756922f5076fb5dfe61",3,0.071631
"2b6446c0b78c4756922f5076fb5dfe61",3.5,0.083628
"2b6446c0b78c4756922f5076fb5dfe61",4,0.094729
"2b6446c0b78c4756922f5076fb5dfe61",4.5,0.104215
"2b6446c0b78c4756922f5076fb5dfe61",5,0.111454
"2b6446c0b78c4756922f5076fb5dfe61",5.5,0.115957
"2b6446c0b78c4756922f5076fb5dfe61",6,0.117417
"2b6446c0b78c4756922f5076fb5dfe61",6.5,0.115737
"2b6446c0b78c4756922f5076fb5dfe61",7,0.111029
"2b6446c0b78c4756922f5076fb5dfe61",7.5,0.103615
"2b6446c0b78c4756922f5076fb5dfe61",8,0.093993
"2b6446c0b78c4756922f5076fb5dfe61",8.5,0.082805
"2b6446c0b78c4756922f5076fb5dfe61",9,0.070773
"2b6446c0b78c4756922f5076fb5dfe61",9.5,0.058627
"2b6446c0b78c4756922f5076fb5dfe61",10,0.047029
"1d74664847cbb9501f2efff74d88031f",0,0.835205
"1d74664847cbb9501f2efff74d88031f",0.5,0.818455
"1d74664847cbb9501f2efff74d88031f",1,0.803306
"1d74664847cbb9501f2efff74d88031f",1.5,0.790252
"1d74664847cbb9501f2efff74d88031f",2,0.779708
"1d74664847cbb9501f2efff74d88031f",2.5,0.771994
"1d74664847cbb9501f2efff74d88031f",3,0.767339
"1d74664847cbb9501f2efff74d88031f",3.5,0.765878
"1d74664847cbb9501f2efff74d88031f",4,0.767652
"1d74664847cbb9501f2efff74d88031f",4.5,0.772611
"1d74664847cbb9501f2efff74d88031f",5,0.780611
"1d74664847cbb9501f2efff74d88031f",5.5,0.791415
"1d74664847cbb9501f2efff74d88031f",6,0.804692
"1d74664847cbb9501f2efff74d88031f",6.5,0.820019
"1d74664847cbb9501f2efff74d88031f",7,0.836896
"1d74664847cbb9501f2efff74d88031f",7.5,0.85476
"1d74664847cbb9501f2efff74d88031f",8,0.873017
"1d74664847cbb9501f2efff74d88031f",8.5,0.891074
"1d74664847cbb9501f2efff74d88031f",9,0.908384
"1d74664847cbb9501f2efff74d88031f",9.5,0.924481
"1d74664847cbb9501f2efff74d88031f",10,0.939012
"bb27f91f4e80646f7bd9194555f373a0",0,0.306197
"bb27f91f4e80646f7bd9194555f373a0",0.5,0.321372
"bb27f91f4e80646f7bd9194555f373a0",1,0.334931
"bb27f91f4e80646f7bd9194555f373a0",1.5,0.346735
"bb27f91f4e80646f7bd9194555f373a0",2,0.35667
"bb27f91f4e80646f7bd9194555f373a0",2.5,0.364652
"bb27f91f4e80646f7bd9194555f373a0",3,0.370617
"bb27f91f4e80646f7bd9194555f373a0",3.5,0.374522
"bb27f91f4e80646f7bd9194555f373a0",4,0.376339
"bb27f91f4e80646f7bd9194555f373a0",4.5,0.376057
"bb27f91f4e80646f7bd9194555f373a0",5,0.373676
"bb27f91f4e80646f7bd9194555f373a0",5.5,0.369214
"bb27f91f4e80646f7bd9194555f373a0",6,0.362701
"bb27f91f4e80646f7bd9194555f373a0",6.5,0.354186
"bb27f91f4e80646f7bd9194555f373a0",7,0.343739
"bb27f91f4e80646f7bd9194555f373a0",7.5,0.331451
"bb27f91f4e80646f7bd9194555f373a0",8,0.317442
"bb27f91f4e80646f7bd9194555f373a0",8.5,0.30186
"bb27f91f4e80646f7bd9194555f373a0",9,0.284889
"bb27f91f4e80646f7bd9194555f373a0",9.5,0.266741
"bb27f91f4e80646f7bd9194555f373a0",10,0.247665
"77e5fb470b02d64fb3dd8fc5d13d7925",0,0.183011
"77e5fb470b02d64fb3dd8fc5d13d7925",0.5,0.232737
"77e5fb470b02d64fb3dd8fc5d13d7925",1,0.283659
"77e5fb470b02d64fb3dd8fc5d13d7925",1.5,0.332661
"77e5fb470b02d64fb3dd8fc5d13d7925",2,0.377061
"77e5fb470b02d64fb3dd8fc5d13d7925",2.5,0.414884
"77e5fb470b02d64fb3dd8fc5d13d7925",3,0.444883
"77e5fb470b02d64fb3dd8fc5d13d7925",3.5,0.46639
"77e5fb470b02d64fb3dd8fc5d13d7925",4,0.479107
"77e5fb470b02d64fb3dd8fc5d13d7925",4.5,0.482935
"77e5fb470b02d64fb3dd8fc5d13d7925",5,0.477855
"77e5fb470b02d64fb3dd8fc5d13d7925",5.5,0.463893
"77e5fb470b02d64fb3dd8fc5d13d7925",6,0.441168
"77e5fb470b02d64fb3dd8fc5d13d7925",6.5,0.410017
"77e5fb470b02d64fb3dd8fc5d13d7925",7,0.371178
"77e5fb470b02d64fb3dd8fc5d13d7925",7.5,0.325995
"77e5fb470b02d64fb3dd8fc5d13d7925",8,0.276546
"77e5fb470b02d64fb3dd8fc5d13d7925",8.5,0.2256
"77e5fb470b02d64fb3dd8fc5d13d7925",9,0.176295
"77e5fb470b02d64fb3dd8fc5d13d7925",9.5,0.131597
"77e5fb470b02d64fb3dd8fc5d13d7925",10,0.093697
"9b31a157897e11445baac0c60436205f",0,0.158129
"9b31a157897e11445baac0c60436205f",0.5,0.185692
"9b31a157897e11445baac0c60436205f",1,0.214282
"9b31a157897e11445baac0c60436205f",1.5,0.243194
"9b31a157897e11445baac0c60436205f",2,0.271708
"9b31a157897e11445baac0c60436205f",2.5,0.299146
"9b31a157897e11445baac0c60436205f",3,0.324902
"9b31a157897e11445baac0c60436205f",3.5,0.348463
"9b31a157897e11445baac0c60436205f",4,0.36942
"9b31a157897e11445baac0c60436205f",4.5,0.387459
"9b31a157897e11445baac0c60436205f",5,0.402354
"9b31a157897e11445baac0c60436205f",5.5,0.413946
"9b31a157897e11445baac0c60436205f",6,0.422134
"9b31a157897e11445baac0c60436205f",6.5,0.426855
"9b31a157897e11445baac0c60436205f",7,0.42808
"9b31a157897e11445baac0c60436205f",7.5,0.4258
"9b31a157897e11445baac0c60436205f",8,0.420029
"9b31a157897e11445baac0c60436205f",8.5,0.410807
"9b31a157897e11445baac0c60436205f",9,0.398207
"9b31a157897e11445baac0c60436205f",9.5,0.382346
"9b31a157897e11445baac0c60436205f",10,0.3634
"eb4109800459a85c866ed44227f1d1dd",0,0.155372
"eb4109800459a85c866ed44227f1d1dd",0.5,0.182257
"eb4109800459a85c866ed44227f1d1dd",1,0.210154
"eb4109800459a85c866ed44227f1d1dd",1.5,0.238371
"eb4109800459a85c866ed44227f1d1dd",2,0.2662
"eb4109800459a85c866ed44227f1d1dd",2.5,0.292962
"eb4109800459a85c866ed44227f1d1dd",3,0.318049
"eb4109800459a85c866ed44227f1d1dd",3.5,0.340942
"eb4109800459a85c866ed44227f1d1dd",4,0.361224
"eb4109800459a85c866ed44227f1d1dd",4.5,0.378572
"eb4109800459a85c866ed44227f1d1dd",5,0.392751
"eb4109800459a85c866ed44227f1d1dd",5.5,0.403598
"eb4109800459a85c866ed44227f1d1dd",6,0.411006
"eb4109800459a85c866ed44227f1d1dd",6.5,0.414911
"eb4109800459a85c866ed44227f1d1dd",7,0.415283
"eb4109800459a85c866ed44227f1d1dd",7.5,0.412119
"eb4109800459a85c866ed44227f1d1dd",8,0.405444
"eb4109800459a85c866ed44227f1d1dd",8.5,0.395313
"eb4109800459a85c866ed44227f1d1dd",9,0.381823
"eb4109800459a85c866ed44227f1d1dd",9.5,0.365125
"eb4109800459a85c866ed44227f1d1dd",10,0.345437
"700b09b3d484bce9cbe7525c44b03ee8",0,0.273472
"700b09b3d484bce9cbe7525c44b03ee8",0.5,0.286205
"700b09b3d484bce9cbe7525c44b03ee8",1,0.297907
"700b09b3d484bce9cbe7525c44b03ee8",1.5,0.308474
"700b09b3d484bce9cbe7525c44b03ee8",2,0.317818
"700b09b3d484bce9cbe7525c44b03ee8",2.5,0.325864
"700b09b3d484bce9cbe7525c44b03ee8",3,0.332554
"700b09b3d484bce9cbe7525c44b03ee8",3.5,0.33784
"700b09b3d484bce9cbe7525c44b03ee8",4,0.341686
"700b09b3d484bce9cbe7525c44b03ee8",4.5,0.344069
"700b09b3d484bce9cbe7525c44b03ee8",5,0.344974
"700b09b3d484bce9cbe7525c44b03ee8",5.5,0.344395
"700b09b3d484bce9cbe7525c44b03ee8",6,0.342335
"700b09b3d484bce9cbe7525c44b03ee8",6.5,0.338807
"700b09b3d484bce9cbe7525c44b03ee8",7,0.333834
"700b09b3d484bce9cbe7525c44b03ee8",7.5,0.327449
"700b09b3d484bce9cbe7525c44b03ee8",8,0.319695
"700b09b3d484bce9cbe7525c44b03ee8",8.5,0.31063
"700b09b3d484bce9cbe7525c44b03ee8",9,0.300324
"700b09b3d484bce9cbe7525c44b03ee8",9.5,0.288862
"700b09b3d484bce9cbe7525c44b03ee8",10,0.276346
"7104c2b438448b771cffb77cb29ac0fc",0,0.155288
"7104c2b438448b771cffb77cb29ac0fc",0.5,0.186135
"7104c2b438448b771cffb77cb29ac0fc",1,0.21804
"7104c2b438448b771cffb77cb29ac0fc",1.5,0.249944
"7104c2b438448b771cffb77cb29ac0fc",2,0.280798
"7104c2b438448b771cffb77cb29ac0fc",2.5,0.309651
"7104c2b438448b771cffb77cb29ac0fc",3,0.335695
"7104c2b438448b771cffb77cb29ac0fc",3.5,0.358294
"7104c2b438448b771cffb77cb29ac0fc",4,0.376972
"7104c2b438448b771cffb77cb29ac0fc",4.5,0.3914
"7104c2b438448b771cffb77cb29ac0fc",5,0.40136
"7104c2b438448b771cffb77cb29ac0fc",5.5,0.406726
"7104c2b438448b771cffb77cb29ac0fc",6,0.407434
"7104c2b438448b771cffb77cb29ac0fc",6.5,0.403479
"7104c2b438448b771cffb77cb29ac0fc",7,0.394903
"7104c2b438448b771cffb77cb29ac0fc",7.5,0.381814
"7104c2b438448b771cffb77cb29ac0fc",8,0.364396
"7104c2b438448b771cffb77cb29ac0fc",8.5,0.342945
"7104c2b438448b771cffb77cb29ac0fc",9,0.317887
"7104c2b438448b771cffb77cb29ac0fc",9.5,0.289809
"7104c2b438448b771cffb77cb29ac0fc",10,0.259468
"92a4038dc8d70f533c39a1283f00c877",0,0.438124
"92a4038dc8d70f533c39a1283f00c877",0.5,0.423822
"92a4038dc8d70f533c39a1283f00c877",1,0.410906
"92a4038dc8d70f533c39a1283f00c877",1.5,0.399359
"92a4038dc8d70f533c39a1283f00c877",2,0.389161
"92a4038dc8d70f533c39a1283f00c877",2.5,0.380286
"92a4038dc8d70f533c39a1283f00c877",3,0.372708
"92a4038dc8d70f533c39a1283f00c877",3.5,0.366402
"92a4038dc8d70f533c39a1283f00c877",4,0.361344
"92a4038dc8d70f533c39a1283f00c877",4.5,0.357515
"92a4038dc8d70f533c39a1283f00c877",5,0.354899
"92a4038dc8d70f533c39a1283f00c877",5.5,0.353484
"92a4038dc8d70f533c39a1283f00c877",6,0.353263
"92a4038dc8d70f533c39a1283f00c877",6.5,0.354237
"92a4038dc8d70f533c39a1283f00c877",7,0.356408
"92a4038dc8d70f533c39a1283f00c877",7.5,0.359787
"92a4038dc8d70f533c39a1283f00c877",8,0.364389
"92a4038dc8d70f533c39a1283f00c877",8.5,0.370231
"92a4038dc8d70f533c39a1283f00c877",9,0.377336
"92a4038dc8d70f533c39a1283f00c877",9.5,0.385729
"92a4038dc8d70f533c39a1283f00c877",10,0.395435
"68105949e2b7e33c090753ca72434c71",0,0.388755
"68105949e2b7e33c090753ca72434c71",0.5,0.377044
"68105949e2b7e33c090753ca72434c71",1,0.36808
"68105949e2b7e33c090753ca72434c71",1.5,0.361793
"68105949e2b7e33c090753ca72434c71",2,0.358129
"68105949e2b7e33c090753ca72434c71",2.5,0.357056
"68105949e2b7e33c090753ca72434c71",3,0.358563
"68105949e2b7e33c090753ca72434c71",3.5,0.362664
"68105949e2b7e33c090753ca72434c71",4,0.369397
"68105949e2b7e33c090753ca72434c71",4.5,0.378817
"68105949e2b7e33c090753ca72434c71",5,0.390996
"68105949e2b7e33c090753ca72434c71",5.5,0.406012
"68105949e2b7e33c090753ca72434c71",6,0.423938
"68105949e2b7e33c090753ca72434c71",6.5,0.444829
"68105949e2b7e33c090753ca72434c71",7,0.468702
"68105949e2b7e33c090753ca72434c71",7.5,0.495517
"68105949e2b7e33c090753ca72434c71",8,0.525153
"68105949e2b7e33c090753ca72434c71",8.5,0.557385
"68105949e2b7e33c090753ca72434c71",9,0.591864
"68105949e2b7e33c090753ca72434c71",9.5,0.628108
"68105949e2b7e33c090753ca72434c71",10,0.665502
"37730e1f0aafd615c8b16abe71153ea5",0,0.326635
"37730e1f0aafd615c8b16abe71153ea5",0.5,0.337487
"37730e1f0aafd615c8b16abe71153ea5",1,0.346957
"37730e1f0aafd615c8b16abe71153ea5",1.5,0.354979
"37730e1f0aafd615c8b16abe71153ea5",2,0.361498
"37730e1f0aafd615c8b16abe71153ea5",2.5,0.366476
"37730e1f0aafd615c8b16abe71153ea5",3,0.369884
"37730e1f0aafd615c8b16abe71153ea5",3.5,0.371703
"37730e1f0aafd615c8b16abe71153ea5",4,0.371923
"37730e1f0aafd615c8b16abe71153ea5",4.5,0.370544
"37730e1f0aafd615c8b16abe71153ea5",5,0.367572
"37730e1f0aafd615c8b16abe71153ea5",5.5,0.363023
"37730e1f0aafd615c8b16abe71153ea5",6,0.356924
"37730e1f0aafd615c8b16abe71153ea5",6.5,0.349312
"37730e1f0aafd615c8b16abe71153ea5",7,0.340234
"37730e1f0aafd615c8b16abe71153ea5",7.5,0.329754
"37730e1f0aafd615c8b16abe71153ea5",8,0.317952
"37730e1f0aafd615c8b16abe71153ea5",8.5,0.304921
"37730e1f0aafd615c8b16abe71153ea5",9,0.290778
"37730e1f0aafd615c8b16abe71153ea5",9.5,0.275655
"37730e1f0aafd615c8b16abe71153ea5",10,0.259705
"dd99dda898750e12cec91e9d7e541523",0,0.285791
"dd99dda898750e12cec91e9d7e541523",0.5,0.281977
"dd99dda898750e12cec91e9d7e541523",1,0.279376
"dd99dda898750e12cec91e9d7e541523",1.5,0.277967
"dd99dda898750e12cec91e9d7e541523",2,0.277741
"dd99dda898750e12cec91e9d7e541523",2.5,0.278694
"dd99dda898750e12cec91e9d7e541523",3,0.280834
"dd99dda898750e12cec91e9d7e541523",3.5,0.284179
"dd99dda898750e12cec91e9d7e541523",4,0.288753
"dd99dda898750e12cec91e9d7e541523",4.5,0.294589
"dd99dda898750e12cec91e9d7e541523",5,0.30173
"dd99dda898750e12cec91e9d7e541523",5.5,0.310223
"dd99dda898750e12cec91e9d7e541523",6,0.320123
"dd99dda898750e12cec91e9d7e541523",6.5,0.331487
"dd99dda898750e12cec91e9d7e541523",7,0.344375
"dd99dda898750e12cec91e9d7e541523",7.5,0.358845
"dd99dda898750e12cec91e9d7e541523",8,0.37495
"dd99dda898750e12cec91e9d7e541523",8.5,0.392734
"dd99dda898750e12cec91e9d7e541523",9,0.412228
"dd99dda898750e12cec91e9d7e541523",9.5,0.433441
"dd99dda898750e12cec91e9d7e541523",10,0.456354
"eaa4e5d1eecfe39e94e47f8c6c750107",0,0.275181
"eaa4e5d1eecfe39e94e47f8c6c750107",0.5,0.279892
"eaa4e5d1eecfe39e94e47f8c6c750107",1,0.284801
"eaa4e5d1eecfe39e94e47f8c6c750107",1.5,0.289911
"eaa4e5d1eecfe39e94e47f8c6c750107",2,0.295226
"eaa4e5d1eecfe39e94e47f8c6c750107",2.5,0.300752
"eaa4e5d1eecfe39e94e47f8c6c750107",3,0.306491
"eaa4e5d1eecfe39e94e47f8c6c750107",3.5,0.312447
"eaa4e5d1eecfe39e94e47f8c6c750107",4,0.318624
"eaa4e5d1eecfe39e94e47f8c6c750107",4.5,0.325025
"eaa4e5d1eecfe39e94e47f8c6c750107",5,0.331654
"eaa4e5d1eecfe39e94e47f8c6c750107",5.5,0.338514
"eaa4e5d1eecfe39e94e47f8c6c750107",6,0.345607
"eaa4e5d1eecfe39e94e47f8c6c750107",6.5,0.352936
"eaa4e5d1eecfe39e94e47f8c6c750107",7,0.360503
"eaa4e5d1eecfe39e94e47f8c6c750107",7.5,0.368309
"eaa4e5d1eecfe39e94e47f8c6c750107",8,0.376356
"eaa4e5d1eecfe39e94e47f8c6c750107",8.5,0.384644
"eaa4e5d1eecfe39e94e47f8c6c750107",9,0.393174
"eaa4e5d1eecfe39e94e47f8c6c750107",9.5,0.401945
"eaa4e5d1eecfe39e94e47f8c6c750107",10,0.410955
"71dffb1410ab098e4ce47c556c642ca5",0,0.338906
"71dffb1410ab098e4ce47c556c642ca5",0.5,0.340157
"71dffb1410ab098e4ce47c556c642ca5",1,0.341137
"71dffb1410ab098e4ce47c556c642ca5",1.5,0.341845
"71dffb1410ab098e4ce47c556c642ca5",2,0.342279
"71dffb1410ab098e4ce47c556c642ca5",2.5,0.342439
"71dffb1410ab098e4ce47c556c642ca5",3,0.342325
"71dffb1410ab098e4ce47c556c642ca5",3.5,0.341937
"71dffb1410ab098e4ce47c556c642ca5",4,0.341276
"71dffb1410ab098e4ce47c556c642ca5",4.5,0.340342
"71dffb1410ab098e4ce47c556c642ca5",5,0.339136
"71dffb1410ab098e4ce47c556c642ca5",5.5,0.33766
"71dffb1410ab098e4ce47c556c642ca5",6,0.335916
"71dffb1410ab098e4ce47c556c642ca5",6.5,0.333905
"71dffb1410ab098e4ce47c556c642ca5",7,0.331631
"71dffb1410ab098e4ce47c556c642ca5",7.5,0.329095
"71dffb1410ab098e4ce47c556c642ca5",8,0.326302
"71dffb1410ab098e4ce47c556c642ca5",8.5,0.323254
"71dffb1410ab098e4ce47c556c642ca5",9,0.319956
"71dffb1410ab098e4ce47c556c642ca5",9.5,0.316413
"71dffb1410ab098e4ce47c556c642ca5",10,0.312629
"fb6d3ce42e8604b2f54dcbb8b521b991",0,0.157532
"fb6d3ce42e8604b2f54dcbb8b521b991",0.5,0.167531
"fb6d3ce42e8604b2f54dcbb8b521b991",1,0.176293
"fb6d3ce42e8604b2f54dcbb8b521b991",1.5,0.183624
"fb6d3ce42e8604b2f54dcbb8b521b991",2,0.189365
"fb6d3ce42e8604b2f54dcbb8b521b991",2.5,0.193394
"fb6d3ce42e8604b2f54dcbb8b521b991",3,0.195627
"fb6d3ce42e8604b2f54dcbb8b521b991",3.5,0.196017
"fb6d3ce42e8604b2f54dcbb8b521b991",4,0.194556
"fb6d3ce42e8604b2f54dcbb8b521b991",4.5,0.191274
"fb6d3ce42e8604b2f54dcbb8b521b991",5,0.18624
"fb6d3ce42e8604b2f54dcbb8b521b991",5.5,0.179561
"fb6d3ce42e8604b2f54dcbb8b521b991",6,0.17138
"fb6d3ce42e8604b2f54dcbb8b521b991",6.5,0.161876
"fb6d3ce42e8604b2f54dcbb8b521b991",7,0.15126
"fb6d3ce42e8604b2f54dcbb8b521b991",7.5,0.139772
"fb6d3ce42e8604b2f54dcbb8b521b991",8,0.127671
"fb6d3ce42e8604b2f54dcbb8b521b991",8.5,0.11523
"fb6d3ce42e8604b2f54dcbb8b521b991",9,0.102723
"fb6d3ce42e8604b2f54dcbb8b521b991",9.5,0.090415
"fb6d3ce42e8604b2f54dcbb8b521b991",10,0.078549
"51947909f45c06ecfc129a5ada0fff8b",0,0.316992
"51947909f45c06ecfc129a5ada0fff8b",0.5,0.290616
"51947909f45c06ecfc129a5ada0fff8b",1,0.266411
"51947909f45c06ecfc129a5ada0fff8b",1.5,0.244316
"51947909f45c06ecfc129a5ada0fff8b",2,0.22424
"51947909f45c06ecfc129a5ada0fff8b",2.5,0.206074
"51947909f45c06ecfc129a5ada0fff8b",3,0.189695
"51947909f45c06ecfc129a5ada0fff8b",3.5,0.174975
"51947909f45c06ecfc129a5ada0fff8b",4,0.161783
"51947909f45c06ecfc129a5ada0fff8b",4.5,0.14999
"51947909f45c06ecfc129a5ada0fff8b",5,0.139472
"51947909f45c06ecfc129a5ada0fff8b",5.5,0.130114
